job_title,skill,demand
Software Engineer (Machine Learning),Machine Learning,1
Software Engineer (Machine learning & Recommendation),Machine Learning,1
Software Engineer (PostgresSQL And Apache Spark),Python,1
Software Engineer (PostgresSQL And Apache Spark),Spark,1
Software Engineer (Python),Python,1
Software Engineer - AI /ML Architect,Machine Learning,1
"Software Engineer - Angular,Python",Python,1
Software Engineer - Artificial intelligence (AI),Artificial Intelligence,1
Software Engineer - Backend Java,Java,2
"Software Engineer - Data Modeling, SQL, Oracle - CHN",SQL,1
Software Engineer - Data Science,Java,1
Software Engineer - Full Stack Java,Java,1
Software Engineer - Java Full Stack Developer,Java,1
"Software Engineer - Java""",Java,1
Software Engineer - Machine Learning,Machine Learning,1
"Software Engineer - Machine Learning, Trust and Safety",Machine Learning,1
Software Engineer - Python,Python,1
Software Engineer - Python (Advanced),Python,1
Software Engineer - Python+ Machine Learning Engineer,Machine Learning,1
Software Engineer - Python+ Machine Learning Engineer,Python,1
Software Engineer - Senior Python & Spark Developer,Python,1
Software Engineer - Senior Python & Spark Developer,Spark,1
"Software Engineer - Snowflake, ETL, AWS",AWS,1
Software Engineer / Senior Software Engineer - Java Android Framework,Java,1
Software Engineer Database,SQL,1
Software Engineer III (IND)- Artificial Intelligence,Artificial Intelligence,1
"Software Engineer III, Machine Learning, Home AI Safety",Machine Learning,1
"Software Engineer, Machine Learning Compilers",Machine Learning,1
"Software Engineer, Machine Learning II",Machine Learning,1
Software Engineering Lead - Full Stack Java/Angular,Java,1
Software Java Developer,Java,1
Software Product Developer,Git,1
Software Scientist,Java,1
"Software/Data Engineer - AWS & Python (, Full-Time) [IS008]",AWS,1
"Software/Data Engineer - AWS & Python (, Full-Time) [IS008]",Python,1
Solution Architect,AWS,1
Solution Architect,Java,1
Solution Architect & Head of Delivery,AWS,1
Solution Architect Microsoft Power Platform & Azure,Azure,1
Spark + Scala,Hadoop,1
Spark + Scala,Python,1
Spark + Scala,Spark,1
Spark Developer,Spark,3
Spark Engineer,AWS,1
Spark Engineer,Azure,1
Spark Engineer,Spark,1
Spark SCALA Developer,Spark,2
Spark Scala Developer,Spark,1
"Spark, Java Scala Professional",Java,1
"Spark, Java Scala Professional",Spark,1
Specialist - Data Engineering,GCP,1
Specialist - Data Engineering,Python,1
Specialist - Data Engineering,SQL,1
Specialist - Data Sciences,AWS,1
"Specialist Business Analyst, Actimize(Fraud Detection, SQL)",SQL,2
Specialist Data Scientist,Hadoop,1
Specialist Data Scientist,Spark,1
Specialist Engineering,SQL,1
Splunk + Python Developer,Python,1
Splunk Administrator/Developer - AppDynamics/ Java/ Python,Java,1
Splunk Administrator/Developer - AppDynamics/ Java/ Python,Python,1
Splunk Data Analyst,SQL,1
Splunk Data Analyst with Data Lake +SQL,SQL,2
Sr . Business Analyst,AWS,1
Sr . Business Analyst,Spark,1
Sr . Data Analyst,SQL,1
Sr . Data Scientist,Java,1
Sr . Executive Data Analyst,Excel,1
Sr . Full Stack Developer ( Tech ),Excel,1
Sr . Machine Learning Engineering,Machine Learning,1
Sr . Python Framework Developer,Python,1
Sr AWS Data Engineer,AWS,1
Sr AWS Data Engineer,Python,1
Sr AWS Data Engineer,SQL,1
Sr Analyst - Data Engineering,Python,1
Sr Analyst - Data Engineering,SQL,1
Sr Angular Developer,Azure,1
Sr Associate - Data Scientist,Machine Learning,1
Sr Associate_AWS Data Engineer _Data Analytics_ Advisory,AWS,1
Sr Associate_GraphQL and API_Data and Analytics_Advisory,AWS,1
Sr Associate_SRE Engineer_Digital Engineering Transformation,Python,1
Sr Business Analyst,SQL,1
"Sr Data Architect - GCP, AbInitio, Tableau",GCP,1
"Sr Data Architect - GCP, AbInitio, Tableau",Tableau,1
Sr Data Engineer,Java,2
Sr Data Engineer,Python,1
Sr Data Engineer,SQL,1
Sr Data Engineer,Spark,2
Sr Data Engineering Consultant,AWS,1
Sr Data Engineering Consultant,Azure,1
Sr Data Engineering Consultant,GCP,1
"Sr Data Engr Strictly SCALA Or Java, & Must Spark & Azure German MNC",Azure,1
"Sr Data Engr Strictly SCALA Or Java, & Must Spark & Azure German MNC",Java,1
"Sr Data Engr Strictly SCALA Or Java, & Must Spark & Azure German MNC",Spark,1
Sr Data Scientist,AWS,1
Sr Data Scientist,Azure,1
Sr Data Scientist,GCP,1
Sr Data Scientist,Machine Learning,1
Sr Data Scientist,PyTorch,1
Sr Data Scientist,Python,2
Sr Data Scientist,SQL,1
Sr Data Scientist,TensorFlow,1
Sr Data Scientist + Gen AI,Azure,1
Sr Data Scientist - Advanced Machine Learning,Machine Learning,1
Sr Data Scientist - I,AWS,1
Sr Data Scientist - I,Azure,1
Sr Data Scientist - I,GCP,1
Sr Data Scientist 2 Positions,Deep Learning,1
Sr Data Scientist 2 Positions,Machine Learning,1
Sr Data Scientist Machine Learning Engineer,Machine Learning,1
Sr Databricks Azure Developer,Azure,2
Sr Developer - Data Engineering,Spark,5
Sr Developer - Java API,Java,1
Sr Developer / Tech Lead,Kubernetes,2
Sr Engineer - Python Full-Stack Developer (ReactJS),Python,1
Sr Engineer- Python Developer_IPRD,Python,1
Sr Executive - Human Resource Outbound,Excel,2
Sr Financial Analyst IS&T Support,Excel,1
Sr Full Stack Developer (Java API + Angular),Java,2
Sr Full Stack Developer- Python | Fast API | Angular,Python,2
Sr Fullstack Developer,Azure,1
"Sr HFM Implementation Developer (Dotnet, Python, SQL)",Python,1
"Sr HFM Implementation Developer (Dotnet, Python, SQL)",SQL,1
Sr Java Developer,Java,2
Sr Java Developer + DevOps,Java,1
Sr Java with Vue.js Full Stack Developer,Java,1
Sr Lead Architect,Azure,1
Sr ML & AI Engineer,Machine Learning,1
Sr Machine Learning Engineer,Machine Learning,3
"Sr Machine Learning Engineer, Search & AI",Machine Learning,1
Sr Machine Learning Engineering Manager,Machine Learning,1
Sr Manual QA,SQL,1
Sr Master Data Mgmt Analyst,Excel,1
Sr Master Data Mgmt Analyst,Power BI,1
Sr Python / GCP / Functional Testing Professional,GCP,1
Sr Python / GCP / Functional Testing Professional,Python,1
Sr Python AI Developer,Python,1
Sr Python Developer,Python,4
Sr Python Developer ( VE ),Python,1
Sr QA Engineer (ETL Data Engineering),SQL,1
Sr SAP Commissions Territory and Quota Developer,Excel,1
Sr Software Engineer - Angular/Dotnet- AWS,AWS,1
Sr Software Engineer - Machine Learning (Pytorch/PySpark),Machine Learning,1
Sr Software Engineer - Machine Learning (Pytorch/PySpark),PyTorch,1
Sr Software Engineer-Java,Java,1
"Sr Solution Architect, AVP",Java,1
Sr Staff Data Analyst - Quality,SQL,1
Sr java/.net Full Stack Developer,Java,2
Sr. AI Developer,Python,1
Sr. AI/ML Developer,Git,1
Sr. AI/ML Developer,PyTorch,1
Sr. AI/ML Developer,Python,1
Sr. AIML/Lead AIML Engineer (MLOps),Python,1
Sr. AWS Cloud/Data Engineer,AWS,1
Sr. AWS Data Engineer,AWS,2
Sr. Analyst - Power BI,Power BI,1
Sr. Analyst - Private Product Support,Excel,1
Sr. Artificial Intelligence Engineer,Artificial Intelligence,2
Sr. Associate AI Developer,Azure,1
Sr. Associate Application Developer,Azure,1
Sr. Azure Data Engineer,Azure,2
Sr. Azure Generative AI Engineer / Consultant,Azure,1
Sr. Backend Developer - Python,Python,1
Sr. Backend Developer Java/Spring Boot,Java,1
Sr. Backend Engineer,Python,1
Sr. Backend developer - python,Python,1
Sr. Business Analyst - Python+ SQL Developer,Python,1
Sr. Business Analyst - Python+ SQL Developer,SQL,1
Sr. Business Data Analyst,Power BI,1
Sr. Computer Scientist,AWS,1
Sr. Data Engineer,AWS,1
Sr. Data Engineer,Python,1
Sr. Data Engineer,SQL,5
Sr. Data Engineer (C# and Python),Python,1
"Sr. Data Engineer (DBT, Big Query, Python)",Python,1
"Sr. Data Engineer (Mandatory Python, SQL, BI tools)",Python,1
"Sr. Data Engineer (Mandatory Python, SQL, BI tools)",SQL,1
Sr. Data Engineer - AWS,AWS,1
Sr. Data Engineer - AWS Glue,AWS,1
"Sr. Data Engineer - DBT, Snowflake & AWS",AWS,2
Sr. Data Engineer - Data Bricks,SQL,1
Sr. Data Engineer - Databricks/Azure - 5+ Years - PAN India (Hybrid),Azure,2
Sr. Data Engineer(SG),AWS,1
Sr. Data Engineer- Pune,AWS,1
Sr. Data Scientist,Deep Learning,1
Sr. Data Scientist,Python,2
Sr. Data Scientist / Member Technical Staff II,Machine Learning,1
"Sr. Data Visualization Engineer (Tableau, Looker)",Tableau,1
Sr. Developer,SQL,1
Sr. Developer (Python),Python,1
Sr. Engineer I - Cloud Engg & AI,Machine Learning,1
Sr. Engineer I - Cloud Engg & AI,PyTorch,1
Sr. Engineer I - Cloud Engg & AI,TensorFlow,1
Sr. Graphic Designer & Video Editor,Artificial Intelligence,1
Sr. Java Backend Developer Microservies & AWS,AWS,1
Sr. Java Backend Developer Microservies & AWS,Java,1
Sr. Java Developer,Java,1
Sr. Java Full Stack Developer,Java,1
Sr. Java Full Stack Developer (Angular),Java,1
Sr. Java Full Stack Developer (React),Java,1
Sr. Java Full Stack developer,Java,1
Sr. Machine Learning Engineer,Machine Learning,6
Sr. Machine Learning Engineer - IT - Bangalore,Machine Learning,1
Sr. Machine Learning Engineer Agentic,Machine Learning,1
Sr. Machine learning /Data Scientist,Machine Learning,1
"Sr. Net Full Stack Developer Angular(AWS) Airoli, Navi Mumbai",AWS,1
Sr. Power BI Developer,Power BI,2
Sr. Python Developer,Python,2
Sr. Python Django Engineer,Python,1
Sr. Python Engineer,Python,2
Sr. Software Engineer (Python),Python,1
Sr. Software Engineer - AI / ML ( Data Scientist & Python),Python,1
Sr. Software Engineer - AI/ML (Data Scientist & Python / Any SW),Python,1
Sr. Software Engineer - Data Bricks,Azure,1
Sr. Software Engineer - Data Bricks,SQL,1
Sr. Software Engineer / Lead,Java,1
"Sr. Software Engineer, MYSQL Database Developer",Hadoop,1
"Sr. Software Engineer, MYSQL Database Developer",SQL,1
Sr. Staff Machine Learning Engineer,Machine Learning,1
Sr. Technical Expert,Azure,1
Sr./Lead AI/ML Engineer,Python,1
Sr.Java Developer,Git,1
Sr.Java Developer,Java,1
Sr.Python Developer,Python,1
Staff /Sr Staff/ Principal Engineer Lakehouse,AWS,1
Staff /Sr Staff/ Principal Engineer Lakehouse,Azure,1
Staff Analytics Engineer Customer Data Platform,SQL,1
Staff Data Engineer,AWS,1
"Staff Data Scientist I - Python, R & ML",Python,1
"Staff Engineer, Machine Learning",Machine Learning,1
"Staff Engineer, Machine Learning, Gen AI",Machine Learning,2
"Staff Engineer, Python",Python,1
Staff Engineer- JAVA AI,Java,1
Staff Machine Learning Engineer,Machine Learning,11
Staff Machine Learning Engineer (L4),Machine Learning,1
Staff Machine Learning Engineer - Recommendation Systems,Machine Learning,1
"Staff Software Engineer , Machine Learning (Search)",Machine Learning,1
"Staff Software Engineer, Machine Learning, Sports Search",Machine Learning,1
Staff Software Engineer/Data Scientist,Machine Learning,1
Staff Software Engineer/Data Scientist,Python,1
Staff Specialist Machine Learning Engineering,Machine Learning,1
Supply Chain Data Analyst,Python,1
Supply Chain Data Analyst,SQL,1
Support Data Engineering Professional,Python,1
Support Developers (Python / Django),Python,1
System / Network Analyst,Excel,1
System Engineer,Python,1
"System Engineer (Java, Spring boot)",Java,2
TCS//Job Opening//C++ and Python Developer with Linux //5-12 Yrs,Python,1
TCS//Job Opening//Python Fullstack Developer + Fast API//6-12 Yrs,Python,1
TCS//Job Opening//Python React Fullstack Developer,Python,1
TEAM / TECHNICAL LEADER - DEVELOPMENT,Java,1
TECH LEAD,AWS,2
TECHNICAL LEAD - Machine Learning,Machine Learning,1
TGT-Artificial Intelligence professional,Artificial Intelligence,1
TL/AM-Lock Desk,Excel,1
TS - AWS Data Engineer/Architect,AWS,2
TS - MLOps (Machine Learning Operations),Machine Learning,2
TS - MLOps (Machine Learning Operations),Python,2
TS - Python Developer,Python,2
TS - Python developer with React,Python,1
TS-Azure data Engineer,Azure,1
TS-Infra Architect|Java SpringBoot | Data Engineers |AWS |GCP|Azure,AWS,1
TS-Infra Architect|Java SpringBoot | Data Engineers |AWS |GCP|Azure,Azure,1
TS-Infra Architect|Java SpringBoot | Data Engineers |AWS |GCP|Azure,GCP,1
TS-Infra Architect|Java SpringBoot | Data Engineers |AWS |GCP|Azure,Java,1
TS-SAP/ServiceNow/Oracle/Azure Engineer/Data Engineer/Testing/,Azure,1
Tableau + Python Developer,Python,1
Tableau + Python Developer,Tableau,1
Tableau - Senior Data Engineer(Pharma),Tableau,2
Tableau Cloud Admin,Tableau,1
Tableau Data Engineer-Pharma/Life Sciences,Tableau,1
Tableau Data Source Migration Specialist,Tableau,1
Tableau Developer,SQL,1
Tableau Developer,Tableau,8
Tableau Developer (Tableau + SQL),SQL,1
Tableau Developer (Tableau + SQL),Tableau,1
Tableau Developer (with SQL Expertise),SQL,1
Tableau Developer (with SQL Expertise),Tableau,1
Tableau Developer - Emendate,Tableau,1
Tableau Developer / Data Visualization Analyst (BigQuery),Tableau,1
Tableau Manager,Tableau,1
Tableau Professional,SQL,1
Tableau Professional,Tableau,1
Tableau Senior Technical Lead,Tableau,1
Tableau To PowerBI Migration Specialist,Power BI,1
Tableau To PowerBI Migration Specialist,Tableau,1
Talend Data Engineer,Spark,1
Tax Azure Data Engineer,Azure,3
Tcs Hiring Azure AI Architect For PAN India,Azure,1
Tcs Opening: Agentic Engineer,GCP,2
Tcs Opening: Agentic Engineer,Python,2
Tcs Opening: Agentic Engineer,SQL,2
Tcs Walk-in Interview | Azure Data Factory | Delhi(Noida),Azure,2
Tcs Walkin at Chennai on 16th May 26 For GCP Data Engineer,GCP,1
Tcs Walkin at Chennai on 16th May 26 For GCP Data Engineer,Spark,1
Tcs hiring For Machine Learning,Azure,1
Tcs hiring For Machine Learning,Kubernetes,1
Tcs hiring For Machine Learning,Machine Learning,1
Tcs hiring_ Virtual Interview_ Data Engineer (Google cloud Platform),GCP,2
Tcs is conducting Virtual Interview For Azure Data Engineer,Azure,2
Tcs is conducting Weekend Virtual Interview For GCP Data Engineer,GCP,1
Team Lead - Business Intelligence / Data Analyst,Power BI,3
Team Lead - Business Intelligence / Data Analyst,Python,3
Team Lead - Business Intelligence / Data Analyst,SQL,3
"Team Lead - Data Engineer (Java, GCP, Big Data, SQL)",GCP,3
"Team Lead - Data Engineer (Java, GCP, Big Data, SQL)",Java,3
"Team Lead - Data Engineer (Java, GCP, Big Data, SQL)",Python,3
"Team Lead - Data Engineer (Java, GCP, Big Data, SQL)",SQL,3
Team Lead - Machine Learning,Machine Learning,1
Team Lead - Visa,Excel,1
Team Lead Machine Learning,Machine Learning,1
"Team Lead Python,AI and ML",Python,1
Team Member (SQL DBA),SQL,1
Tech Data Automation Specialist - Knowledge Systems & Machine Learning,Machine Learning,1
Tech Lead,AWS,1
Tech Lead,Azure,1
Tech Lead,GCP,1
Tech Lead- Python,Python,1
Technical Analyst (Cloud FinOps),SQL,1
Technical Analyst / FinOps Analyst,SQL,1
Technical Architect (Python + AI),Python,1
"Technical Architect - Data Science ( GenAi , LLM , Python)",Python,1
Technical Architect - Machine Learning,Machine Learning,1
Technical Architect SaaS Full-Stack AWS,AWS,1
Technical Architect Technical Lead,Kubernetes,1
Technical Architect Technical Lead,Python,1
Technical Architect Technical Lead,SQL,1
Technical Architect Technical Lead,Spark,1
Technical Architect || Java,Java,1
Technical Business Analyst,Excel,2
Technical Business Analyst (TBA),Excel,1
Technical Data programmer / analyst,SQL,1
Technical Lead - Java,Java,1
"Technical Lead - Java""",Java,1
Technical Lead Data Operations,SQL,1
Technical Lead JAVA,Java,1
Technical Lead Java,Java,1
Technical Lead Power BI,Power BI,1
Technical Lead – Power BI,Power BI,1
"Technical Lead,Python",Python,1
"Technical Lead,python Lead Developer,Technical Consultant",Python,1
Technical Specialist / Data Engineer - Deven Infotech,AWS,5
Technical System / Business Analysts - 1,SQL,1
Technical Team Member Distributed Data Science & Machine Learning,Machine Learning,1
Techno-functional Business Analyst (Java),Java,1
Technology - Python Developer,Python,1
Technology Architect Data Engineering JMAN Group,Azure,1
Technology Architect Data Engineering JMAN Group,SQL,1
Technology Manager,Artificial Intelligence,1
Teradata Engineer,SQL,1
Terraform Developer,AWS,1
Terraform Developer,GCP,1
Test Analyst (SDET) - Data Automation,Python,1
Test Analyst (SDET) - Data Automation,SQL,1
Test Automation engineer with java/python,Java,1
Test Automation engineer with java/python,Python,1
Test Automation engineer with java/python,SQL,1
Test Engineer (ETL),SQL,1
Trade Support Analyst (with capital markets experience),SQL,3
Trainee - Data Engineer,Hadoop,1
Trainee - Data Engineer,Spark,1
Transportation Data Analyst,Azure,1
Tutor - Data Analytics,Power BI,1
Tutor - Data Analytics,Tableau,1
UFT + Selenium Testing,Artificial Intelligence,1
Udemy - Sr Data Analyst - Tableau & Databricks,Tableau,1
Urgent Hiring - Azure/ Multicloud Discussion,Azure,1
Urgent Hiring - Generative AI Architect,Machine Learning,1
Urgent Hiring - Python & GCP Data Engineer,GCP,1
Urgent Hiring - Python & GCP Data Engineer,Python,1
Urgent Hiring Accounts Analyst SAP & Power BI-(5-6years Exp) Kolkata,Power BI,1
Urgent Hiring For Big Data Engineer (AWS+Spark+Scala),AWS,2
Urgent Hiring For Big Data Engineer (AWS+Spark+Scala),Spark,2
Urgent Hiring For Machine Learning Engineer MLOps-Azure,Azure,1
